path,Bone_all,Skull_x,Bone_x,Rib_x,Shoulder_extremities_x,Stemum_x,Pelvis_x,LN_x,Extremities_x
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201664_408.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181835_56.hdf5,0,0,0,0,0,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181659_33.hdf5,0,0,0,0,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191486_129.hdf5,0,0,1,1,1,1,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191793_175.hdf5,0,0,1,1,1,1,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201664_128.hdf5,1,0,1,1,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201399_87.hdf5,0,0,1,0,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191793_56.hdf5,0,0,0,0,1,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/202108_212.hdf5,1,0,1,0,0,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/202253_339.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201399_222.hdf5,0,1,0,0,0,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201983_372.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191793_347.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181860_142.hdf5,1,1,0,0,0,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/190564_1.hdf5,0,0,0,0,1,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/20191205_80.hdf5,0,0,1,0,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201708_317.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201708_63.hdf5,1,0,0,0,1,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201996_37.hdf5,0,0,0,0,0,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181835_378.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/202108_84.hdf5,1,0,0,0,1,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191486_292.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201708_370.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201468_137.hdf5,0,0,0,0,1,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191475_74.hdf5,0,0,1,0,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181552_54.hdf5,0,0,0,0,1,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181552_28.hdf5,0,0,0,0,1,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201831_68.hdf5,0,0,0,0,1,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181647_171.hdf5,0,1,0,0,0,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201468_232.hdf5,1,0,1,1,1,1,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181552_316.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201399_224.hdf5,0,1,0,0,0,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201664_44.hdf5,0,0,0,0,1,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191793_284.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181860_258.hdf5,0,0,0,0,0,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201996_348.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201663_171.hdf5,1,0,1,0,0,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181659_205.hdf5,0,1,0,0,0,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201708_137.hdf5,1,0,1,1,1,1,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181835_145.hdf5,0,0,1,1,1,1,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201708_43.hdf5,0,0,0,0,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181647_92.hdf5,0,0,1,1,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181552_124.hdf5,0,0,1,1,1,1,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/202253_49.hdf5,1,0,0,0,0,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/202253_340.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181860_39.hdf5,0,0,0,0,1,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181860_72.hdf5,0,0,1,1,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/202108_114.hdf5,1,0,0,0,1,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201399_162.hdf5,0,0,1,1,1,1,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191475_93.hdf5,0,0,1,1,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181835_314.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201399_98.hdf5,0,0,1,0,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181659_13.hdf5,0,0,0,0,1,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/190885_8.hdf5,0,0,0,0,1,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201996_158.hdf5,0,0,1,0,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/20191205_304.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/20191205_23.hdf5,0,0,0,0,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201996_218.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201663_376.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/190538_41.hdf5,0,0,0,0,1,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181647_190.hdf5,0,1,0,0,0,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201790_44.hdf5,0,0,0,0,1,0,1,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201468_31.hdf5,0,0,0,0,1,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181860_10.hdf5,0,0,0,0,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/190538_46.hdf5,0,0,0,0,1,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/202068_30.hdf5,1,0,0,0,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181552_298.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201399_61.hdf5,0,0,0,0,1,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/202068_343.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181552_366.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191486_179.hdf5,0,0,1,0,0,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/190564_123.hdf5,0,0,1,1,1,1,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201399_50.hdf5,0,0,0,0,1,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201664_321.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/20191205_85.hdf5,0,0,1,1,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201996_66.hdf5,0,0,0,0,1,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201831_33.hdf5,0,0,0,0,1,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/20191205_69.hdf5,0,0,1,0,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/190885_137.hdf5,0,0,1,1,1,1,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201399_379.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201996_179.hdf5,0,1,0,0,0,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181659_210.hdf5,0,1,0,0,0,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/202253_12.hdf5,0,0,0,0,1,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/202068_413.hdf5,0,0,0,0,0,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191486_280.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191793_417.hdf5,0,0,0,0,0,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/190538_115.hdf5,0,0,1,1,1,1,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201983_373.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/202108_214.hdf5,1,0,1,0,0,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/190538_176.hdf5,0,1,0,0,0,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201663_116.hdf5,1,0,1,1,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181552_169.hdf5,0,0,1,0,0,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181835_9.hdf5,0,0,0,0,1,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201663_362.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201996_101.hdf5,0,0,1,1,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/190885_86.hdf5,0,0,1,0,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/190538_295.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201983_369.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201983_298.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201876_193.hdf5,1,0,1,0,0,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181659_189.hdf5,1,1,0,0,0,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201983_196.hdf5,0,0,1,0,0,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201656_262.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201790_111.hdf5,0,0,1,1,1,1,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201983_156.hdf5,0,0,1,1,1,1,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181647_170.hdf5,0,1,0,0,0,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191486_317.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201983_120.hdf5,0,0,1,1,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191486_285.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201468_290.hdf5,1,1,0,0,0,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201996_167.hdf5,0,0,1,0,0,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201983_317.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/202108_205.hdf5,1,0,1,0,0,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191486_82.hdf5,0,0,1,0,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201983_349.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191793_329.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181659_343.hdf5,0,0,0,0,0,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191793_45.hdf5,0,0,0,0,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181835_17.hdf5,0,0,0,0,1,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201468_312.hdf5,0,0,0,0,0,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191486_262.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/20191205_273.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181659_334.hdf5,0,0,0,0,0,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181835_101.hdf5,0,0,1,0,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201708_185.hdf5,1,1,0,0,0,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201983_90.hdf5,0,0,0,0,1,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/20191205_128.hdf5,0,0,1,1,1,1,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201656_323.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181647_66.hdf5,0,0,1,0,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181659_352.hdf5,0,0,0,0,0,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181552_179.hdf5,0,0,1,0,0,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201399_295.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/190564_281.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201708_326.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201399_179.hdf5,0,0,1,0,0,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191475_62.hdf5,0,0,1,0,1,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/202108_104.hdf5,1,0,0,0,1,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181860_274.hdf5,0,0,0,0,0,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201664_97.hdf5,1,0,0,0,1,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201876_175.hdf5,1,0,1,0,0,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181835_72.hdf5,0,0,0,0,1,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/202253_308.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181659_281.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/202108_155.hdf5,1,0,1,1,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/202068_275.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201831_125.hdf5,1,0,1,1,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/202108_351.hdf5,0,0,0,0,0,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181552_37.hdf5,0,0,0,0,1,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201790_145.hdf5,0,1,0,0,0,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/190564_221.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201399_101.hdf5,0,0,1,0,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181860_99.hdf5,0,0,1,1,1,1,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/190538_58.hdf5,0,0,0,0,1,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201996_140.hdf5,0,0,1,1,1,1,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/20191205_175.hdf5,0,1,0,0,0,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191793_206.hdf5,0,1,0,0,0,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191793_191.hdf5,0,0,1,0,0,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/202253_377.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191793_202.hdf5,0,1,0,0,0,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191475_292.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181835_172.hdf5,0,0,1,1,1,1,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191486_264.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181835_374.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201664_14.hdf5,0,0,0,0,1,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201708_281.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201468_159.hdf5,1,0,0,0,1,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191486_174.hdf5,0,0,1,0,0,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201663_42.hdf5,0,0,0,0,1,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201831_142.hdf5,1,0,1,1,1,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/202068_322.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191793_266.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201876_218.hdf5,1,1,0,0,0,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201708_293.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191793_31.hdf5,0,0,0,0,1,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/190538_292.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181647_16.hdf5,0,0,0,0,1,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201663_296.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181860_262.hdf5,0,0,0,0,0,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181647_315.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181552_65.hdf5,0,0,0,0,1,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/202253_116.hdf5,1,0,1,1,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201831_155.hdf5,1,0,1,1,1,1,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201664_192.hdf5,1,0,1,0,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201664_61.hdf5,0,0,0,0,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181835_360.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201983_170.hdf5,0,0,1,1,1,1,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181860_223.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/190538_238.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201876_171.hdf5,1,0,1,1,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191486_178.hdf5,0,0,1,0,0,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/190564_178.hdf5,0,1,1,0,0,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201708_368.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181647_203.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/190885_7.hdf5,0,0,0,0,1,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181647_87.hdf5,0,0,1,1,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191486_400.hdf5,0,0,0,0,0,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/190885_199.hdf5,0,1,0,0,0,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201656_2.hdf5,0,0,0,0,1,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201708_255.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191793_280.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191486_226.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201663_272.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/190885_144.hdf5,0,0,1,1,1,1,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181552_288.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181659_62.hdf5,0,0,0,0,1,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201996_41.hdf5,0,0,0,0,1,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181552_218.hdf5,0,0,0,0,0,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/190564_80.hdf5,0,0,1,0,1,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181659_149.hdf5,0,0,1,1,1,1,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/190885_13.hdf5,0,0,0,0,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/190564_254.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181860_231.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191475_174.hdf5,1,1,0,0,0,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201983_30.hdf5,0,0,0,0,1,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201983_269.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181659_326.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/190885_334.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201708_299.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/202068_312.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201664_74.hdf5,1,0,0,0,1,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/202068_32.hdf5,1,0,0,0,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/190564_222.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181659_278.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/190885_41.hdf5,0,0,0,0,1,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/190564_32.hdf5,0,0,0,0,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201399_416.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201663_336.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181647_146.hdf5,0,0,1,0,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/202108_173.hdf5,1,0,1,1,1,1,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201983_160.hdf5,0,0,1,1,1,1,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191486_238.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201468_247.hdf5,1,0,1,1,1,1,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/191793_30.hdf5,0,0,0,0,1,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201663_45.hdf5,0,0,0,0,1,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181835_68.hdf5,0,0,0,0,1,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/181647_224.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201399_276.hdf5,0,0,0,0,0,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/202108_28.hdf5,1,0,0,0,1,0,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/190885_272.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/190538_71.hdf5,0,0,1,0,1,0,0,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201656_311.hdf5,0,0,0,0,0,0,0,0,1
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/202108_103.hdf5,1,0,0,0,1,0,1,1,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/201790_89.hdf5,0,0,1,1,1,1,0,0,0
/staff/shijun/dataset/Med_Seg/TMLI/2d_data/20191205_41.hdf5,0,0,0,0,1,0,1,1,0
